x,y,c,o,r
0.302562472922,1.18223577191,0.0,0.0,0.0
-0.0533636077661,0.816396566844,0.0,0.0,0.0
-0.202544612339,0.639516426796,0.0,0.0,0.0
0.13352099686,0.8402290944,0.0,0.0,0.0
0.11853319543,0.844704023568,0.0,0.0,0.0
0.215823376478,1.16551213471,0.0,0.0,0.0
-0.233432822181,0.773726150871,0.0,0.0,0.0
-0.00873714499783,0.622032745327,0.0,0.0,0.0
0.195749118326,0.666859413067,0.0,0.0,0.0
0.212139815322,0.849849485669,0.0,0.0,0.0
0.0917314342888,1.07428445143,0.0,0.0,0.0
-0.0490146680814,0.863165133301,0.0,0.0,0.0
0.242510549202,1.32741458428,0.0,0.0,0.0
0.00508898324745,0.672369694452,0.0,0.0,0.0
-0.188158838213,0.879127134194,0.0,0.0,0.0
-0.169890045292,0.801940464419,0.0,0.0,0.0
-0.202397445864,1.02291117239,0.0,0.0,0.0
0.0943371164306,0.930287699055,0.0,0.0,0.0
0.302658749222,0.846204428701,0.0,0.0,0.0
-0.106682810758,0.793523439517,0.0,0.0,0.0
-0.172173976732,0.775108709537,0.0,0.0,0.0
0.0320046591031,1.05207622281,0.0,0.0,0.0
-0.091378743588,0.79466941864,0.0,0.0,0.0
0.0367780802337,1.1024502387,0.0,0.0,0.0
-0.178509889173,1.01016297493,0.0,0.0,0.0
-0.15548152919,0.871764525995,0.0,0.0,0.0
-0.131418305959,1.02866017962,0.0,0.0,0.0
-0.228622045083,0.867132790959,0.0,0.0,0.0
0.0229417944638,1.09748462121,0.0,0.0,0.0
-0.0670906093476,0.853564268429,0.0,0.0,0.0
0.0455959175789,1.06054110487,0.0,0.0,0.0
0.140219951411,1.00521241474,0.0,0.0,0.0
-0.0646020815639,0.916580409981,0.0,0.0,0.0
0.155399715798,1.16306448445,0.0,0.0,0.0
0.162633738457,1.06387263479,0.0,0.0,0.0
-0.200696878842,0.936534642035,0.0,0.0,0.0
0.0648319238212,1.09967220472,0.0,0.0,0.0
-0.0266589890621,0.826597266486,0.0,0.0,0.0
-0.0532451570039,0.945595604145,0.0,0.0,0.0
-0.123265783737,0.797307013633,0.0,0.0,0.0
0.188331968043,1.01428279854,0.0,0.0,0.0
0.133040110303,1.10076863257,0.0,0.0,0.0
-0.162794834336,0.789769265041,0.0,0.0,0.0
0.0359586514438,0.714796918676,0.0,0.0,0.0
0.059938301694,1.19536687532,0.0,0.0,0.0
0.25126957665,1.0803086832,0.0,0.0,0.0
-0.129680237598,0.885796048085,0.0,0.0,0.0
0.106568307659,1.01508422333,0.0,0.0,0.0
0.264041665707,1.00662295834,0.0,0.0,0.0
-0.071903264931,0.847178301876,0.0,0.0,0.0
0.153448025116,0.957736602721,0.0,0.0,0.0
0.0625394618593,0.620791607188,0.0,0.0,0.0
0.0258096134685,0.713769608994,0.0,0.0,0.0
0.0930837355733,0.996702273062,0.0,0.0,0.0
-0.168119811893,0.799250642839,0.0,0.0,0.0
-0.173710105053,0.88907251303,0.0,0.0,0.0
-0.0347401203255,0.920327220379,0.0,0.0,0.0
0.048208023636,0.942164075102,0.0,0.0,0.0
0.0483511257231,0.873794871117,0.0,0.0,0.0
0.337554856465,1.06297894938,0.0,0.0,0.0
0.134819370695,0.738383967135,0.0,0.0,0.0
-0.074286473656,0.675411835135,0.0,0.0,0.0
0.0340059492139,1.0781617442,0.0,0.0,0.0
0.211810328706,1.06176937645,0.0,0.0,0.0
-0.24125308188,0.572606890027,0.0,0.0,0.0
0.284729449824,0.900485267639,0.0,0.0,0.0
0.311401990383,1.08129499885,0.0,0.0,0.0
0.0173734476122,0.895331390655,0.0,0.0,0.0
0.234975036294,1.25740319206,0.0,0.0,0.0
0.0015146808774,1.11420831236,0.0,0.0,0.0
0.117821865091,1.1367508787,0.0,0.0,0.0
0.238856195149,1.10828074086,0.0,0.0,0.0
-0.289363899436,0.865091345454,0.0,0.0,0.0
-0.0869903540096,0.751066775649,0.0,0.0,0.0
0.324327926502,1.1468904444,0.0,0.0,0.0
0.163454008774,1.13875645813,0.0,0.0,0.0
0.282194315847,0.982569537868,0.0,0.0,0.0
0.253727925508,0.96357311464,0.0,0.0,0.0
0.169357003628,1.17674403704,0.0,0.0,0.0
0.161536787119,1.23251532043,0.0,0.0,0.0
0.361960696359,1.21811857408,0.0,0.0,0.0
-0.0129009685682,0.743786366074,0.0,0.0,0.0
0.163785653352,0.884516225441,0.0,0.0,0.0
-0.136895492849,0.756628752145,0.0,0.0,0.0
0.193476330738,0.679039423991,0.0,0.0,0.0
-0.187788179466,0.872649012445,0.0,0.0,0.0
-0.407028278821,0.892759491073,0.0,0.0,0.0
-0.159599321616,1.0715673913,0.0,0.0,0.0
-0.0672503965507,0.923858810311,0.0,0.0,0.0
0.273562618567,1.04856593358,0.0,0.0,0.0
0.143713938918,0.978186446159,0.0,0.0,0.0
0.0176155919417,0.78525557068,0.0,0.0,0.0
0.222177070463,1.08558579196,0.0,0.0,0.0
0.195539935859,0.957948603698,0.0,0.0,0.0
-0.0153103281087,0.969348246206,0.0,0.0,0.0
0.0899715577279,1.175946995,0.0,0.0,0.0
-0.0166158320965,0.835379307294,0.0,0.0,0.0
-0.129105918641,0.813128785807,0.0,0.0,0.0
-0.125453407065,0.956713607106,0.0,0.0,0.0
-0.285095393417,0.640832464001,0.0,0.0,0.0
0.128237447036,1.17932532551,0.0,0.0,0.0
0.0766813443996,0.979044910806,0.0,0.0,0.0
-0.151044396358,0.849860257212,0.0,0.0,0.0
0.332739445823,1.31605098703,0.0,0.0,0.0
-0.0336778367534,0.714453174511,0.0,0.0,0.0
-0.0885830325247,0.836842660872,0.0,0.0,0.0
0.143948178917,0.990497220703,0.0,0.0,0.0
0.00568830096387,1.08005132705,0.0,0.0,0.0
-0.000827096394248,0.847018673714,0.0,0.0,0.0
-0.11555394529,0.969529631697,0.0,0.0,0.0
0.0261230529432,0.86705520429,0.0,0.0,0.0
0.0295127685372,0.883157272309,0.0,0.0,0.0
0.430602368489,1.10905683609,0.0,0.0,0.0
-0.153398944412,0.813043347211,0.0,0.0,0.0
0.140092201272,1.05891494968,0.0,0.0,0.0
0.0882245413281,1.11341617086,0.0,0.0,0.0
0.0145355259479,0.873452959748,0.0,0.0,0.0
0.181617458514,1.12394524869,0.0,0.0,0.0
0.0678458625143,1.05121002266,0.0,0.0,0.0
0.0134173897872,1.03320624547,0.0,0.0,0.0
0.178804423665,0.962235268496,0.0,0.0,0.0
-0.0894918970699,0.759922637267,0.0,0.0,0.0
-0.171991353071,0.900539976643,0.0,0.0,0.0
0.114884992108,1.03029102455,0.0,0.0,0.0
0.0292453062295,0.641656336088,0.0,0.0,0.0
0.275116261102,1.06758595302,0.0,0.0,0.0
0.0873861307801,1.11597003054,0.0,0.0,0.0
-0.0103309639755,0.939986142765,0.0,0.0,0.0
0.26226764456,1.26274297359,0.0,0.0,0.0
0.10158255709,1.03510198377,0.0,0.0,0.0
0.0690211546619,0.861866630754,0.0,0.0,0.0
0.225938312967,1.09176566428,0.0,0.0,0.0
-0.113583270894,0.83636508814,0.0,0.0,0.0
0.0643266815168,0.973981365512,0.0,0.0,0.0
0.0953409784992,0.888693563989,0.0,0.0,0.0
0.146461067143,1.30159536733,0.0,0.0,0.0
-0.0108908931806,0.789279436249,0.0,0.0,0.0
0.215068959277,1.20910193129,0.0,0.0,0.0
-0.000944727781726,1.06371447592,0.0,0.0,0.0
-0.279905182413,0.841820651756,0.0,0.0,0.0
-0.0086394750327,1.11955108156,0.0,0.0,0.0
-0.0768735268811,0.658286900353,0.0,0.0,0.0
0.405205794824,1.38482420145,0.0,0.0,0.0
-0.0413590633681,0.928928070788,0.0,0.0,0.0
0.324631804053,1.26267700299,0.0,0.0,0.0
-0.148697287498,0.834014272013,0.0,0.0,0.0
0.0831369023083,0.830298156633,0.0,0.0,0.0
0.132330204911,0.972160090856,0.0,0.0,0.0
-0.148612566109,0.627542122197,0.0,0.0,0.0
-0.124295760454,0.818888878077,0.0,0.0,0.0
0.0770590067877,0.75845902817,0.0,0.0,0.0
0.0979550176441,0.663397207138,0.0,0.0,0.0
0.0899405045649,1.08015129118,0.0,0.0,0.0
-0.211581993915,0.896946905151,0.0,0.0,0.0
-0.0687404279983,1.45511998357,0.0,0.0,0.0
-0.0773121235791,1.10612763244,0.0,0.0,0.0
-0.0251868970814,0.89613459119,0.0,0.0,0.0
-0.00707606145131,0.661863577242,0.0,0.0,0.0
0.092103578856,0.708530392867,0.0,0.0,0.0
0.403380240067,1.33061298154,0.0,0.0,0.0
0.202955634186,1.05232029564,0.0,0.0,0.0
-0.245134755766,0.833750204161,0.0,0.0,0.0
-0.194509559855,0.792991302161,0.0,0.0,0.0
0.154203276721,0.936220545834,0.0,0.0,0.0
0.0382656049387,0.996635347589,0.0,0.0,0.0
0.215476550308,1.20571467911,0.0,0.0,0.0
-0.0310587636145,0.811406677804,0.0,0.0,0.0
0.0458293946624,1.28268027668,0.0,0.0,0.0
-0.0434359574926,0.904886224997,0.0,0.0,0.0
0.355373315882,1.24926441917,0.0,0.0,0.0
-0.214440170402,0.945935935621,0.0,0.0,0.0
-0.00801118834051,0.935051737984,0.0,0.0,0.0
0.148525717358,1.01336584327,0.0,0.0,0.0
0.199079022997,1.03981616601,0.0,0.0,0.0
-0.187831241412,0.733255844899,0.0,0.0,0.0
0.152107771531,1.03147214437,0.0,0.0,0.0
0.100144150021,0.975775286476,0.0,0.0,0.0
0.107678750764,1.00400371289,0.0,0.0,0.0
0.274154297934,1.29640605692,0.0,0.0,0.0
-0.12110714715,0.636108305529,0.0,0.0,0.0
0.324003271095,1.2668581408,0.0,0.0,0.0
0.0357019402492,0.804789025924,0.0,0.0,0.0
0.263128636985,0.826952893604,0.0,0.0,0.0
0.0758668224972,1.02773482044,0.0,0.0,0.0
0.0774613187392,0.830810396078,0.0,0.0,0.0
0.0075996078707,0.87709541156,0.0,0.0,0.0
0.257120814312,1.14743179915,0.0,0.0,0.0
0.102441208036,1.21369484702,0.0,0.0,0.0
-0.248875093419,0.78440411634,0.0,0.0,0.0
-0.17906575879,0.963277540279,0.0,0.0,0.0
-0.117831838393,0.926658298435,0.0,0.0,0.0
-0.258274269289,0.755904476549,0.0,0.0,0.0
0.21530709216,1.01103523481,0.0,0.0,0.0
0.00968959443341,0.963495439436,0.0,0.0,0.0
-0.124388874064,0.875461449854,0.0,0.0,0.0
0.00691066961549,0.965887317311,0.0,0.0,0.0
0.146954902527,1.07262617074,0.0,0.0,0.0
0.104917850207,0.859908519338,0.0,0.0,0.0
0.0493691887061,1.10367928187,0.0,0.0,0.0
-0.00391459063063,1.02601026954,0.0,0.0,0.0
0.109384547773,1.05463863674,0.0,0.0,0.0
0.287095402102,0.938026735377,0.0,0.0,0.0
0.206229018231,1.2945908953,0.0,0.0,0.0
0.194800390096,0.937586130123,0.0,0.0,0.0
0.0586317374864,0.815948187231,0.0,0.0,0.0
-0.072565114022,0.860253275982,0.0,0.0,0.0
0.244102308848,1.09007969379,0.0,0.0,0.0
0.0173150994207,0.983110419097,0.0,0.0,0.0
0.27254241979,1.00674857383,0.0,0.0,0.0
0.284830933102,1.06127001836,0.0,0.0,0.0
0.131731887496,1.00427945939,0.0,0.0,0.0
-0.0924899202998,0.948221388789,0.0,0.0,0.0
-0.0270461459204,0.97073189129,0.0,0.0,0.0
-0.136320962806,0.934642524994,0.0,0.0,0.0
-0.000273992287542,0.943158498614,0.0,0.0,0.0
0.0368483649753,0.921227115913,0.0,0.0,0.0
-0.00168629416745,0.662115200578,0.0,0.0,0.0
0.24452414418,1.07677470799,0.0,0.0,0.0
0.100060969918,0.853641586606,0.0,0.0,0.0
-0.0499509561617,0.860727087549,0.0,0.0,0.0
-0.0767496335976,0.992481504856,0.0,0.0,0.0
0.207283797413,1.07316712749,0.0,0.0,0.0
-0.129552397239,0.753355436257,0.0,0.0,0.0
0.210787350822,1.01398041893,0.0,0.0,0.0
0.185083515469,1.02616125979,0.0,0.0,0.0
0.00719414252656,0.929358002989,0.0,0.0,0.0
0.0575989778518,0.845074465941,0.0,0.0,0.0
-0.0872230131833,0.5,0.0,0.0,0.0
-0.23318070528,1.01897381098,0.0,0.0,0.0
-0.157790992133,0.695701662485,0.0,0.0,0.0
0.0201549708631,0.836336657196,0.0,0.0,0.0
-0.0586024839586,0.854453834326,0.0,0.0,0.0
-0.100208136802,0.967796574863,0.0,0.0,0.0
0.259604650753,0.967780476614,0.0,0.0,0.0
0.0672967288374,1.09894173503,0.0,0.0,0.0
0.364348206747,1.33761616629,0.0,0.0,0.0
0.104548648791,0.852325540529,0.0,0.0,0.0
0.151866001929,0.996480061963,0.0,0.0,0.0
0.241521341858,0.842078360213,0.0,0.0,0.0
0.0475186604454,1.04390122455,0.0,0.0,0.0
-0.0875165418358,0.818039699741,0.0,0.0,0.0
0.0361860496962,1.21234609081,0.0,0.0,0.0
-0.156640517288,0.990581059356,0.0,0.0,0.0
-0.0606838806397,1.05684661887,0.0,0.0,0.0
0.0703956478428,0.921661805702,0.0,0.0,0.0
-0.121897998377,0.980217734485,0.0,0.0,0.0
0.148400558212,0.859540192058,0.0,0.0,0.0
0.0551495128158,0.969324602893,0.0,0.0,0.0
0.12296980306,0.992313300866,0.0,0.0,0.0
-0.0289238850086,0.989729586909,0.0,0.0,0.0
-0.0765048071537,0.941489921568,0.0,0.0,0.0
0.119967955312,0.863877814471,0.0,0.0,0.0
0.154498266044,1.21504573899,0.0,0.0,0.0
0.0114084978485,1.0224543906,0.0,0.0,0.0
-0.136967619533,1.25327672766,0.0,0.0,0.0
-0.182038880089,1.04242932817,0.0,0.0,0.0
0.0660708702954,0.797502048697,0.0,0.0,0.0
0.0305998912503,0.960833342682,0.0,0.0,0.0
0.195006086773,0.863477852019,0.0,0.0,0.0
-0.108953938218,1.05401205315,0.0,0.0,0.0
-0.13028282194,1.09295483895,0.0,0.0,0.0
0.0643558267463,0.997128847521,0.0,0.0,0.0
0.22247353229,1.22201299055,0.0,0.0,0.0
-0.117609449518,1.06079328534,0.0,0.0,0.0
-0.0596432119363,0.875163310002,0.0,0.0,0.0
0.00570284578234,0.836070294629,0.0,0.0,0.0
0.134160430666,0.899395286187,0.0,0.0,0.0
0.166223868915,1.18268763944,0.0,0.0,0.0
-0.0809800718576,0.813790646718,0.0,0.0,0.0
0.254416808932,1.11878069326,0.0,0.0,0.0
0.0200741260785,0.732339780731,0.0,0.0,0.0
-0.0668837637679,1.32775292269,0.0,0.0,0.0
0.0859605401649,1.27319586073,0.0,0.0,0.0
0.155096754025,0.991417249709,0.0,0.0,0.0
-0.0527692711993,0.963064868274,0.0,0.0,0.0
-0.0202120286199,1.05128668314,0.0,0.0,0.0
-0.0425276891905,1.05629117464,0.0,0.0,0.0
-0.216849276662,0.680936783359,0.0,0.0,0.0
-0.000764173511143,0.775298134102,0.0,0.0,0.0
0.0850410808159,0.759794531385,0.0,0.0,0.0
-0.0923642993187,1.12054737796,0.0,0.0,0.0
0.221842029502,0.937279335583,0.0,0.0,0.0
-0.0199856122944,1.11612866945,0.0,0.0,0.0
-0.160080022251,0.85487614978,0.0,0.0,0.0
-0.00123659279545,0.858194462434,0.0,0.0,0.0
-0.0342197020134,1.07663594453,0.0,0.0,0.0
0.208116310676,0.961965932131,0.0,0.0,0.0
0.292228816168,0.993808930521,0.0,0.0,0.0
0.194702742431,1.03946602236,0.0,0.0,0.0
0.0976816903534,1.109761328,0.0,0.0,0.0
-0.0952531749984,0.885211874424,0.0,0.0,0.0
0.0671695710292,1.27495347423,0.0,0.0,0.0
0.0866788590894,0.825894686583,0.0,0.0,0.0
0.0970455807767,1.35694381972,0.0,0.0,0.0
0.164444225652,1.10495321754,0.0,0.0,0.0
0.238391464033,1.05231594337,0.0,0.0,0.0
0.180382759198,1.10290956004,0.0,0.0,0.0
0.172628277229,1.02743737531,0.0,0.0,0.0
-0.00189773583931,0.71165865867,0.0,0.0,0.0
-0.023675325795,1.20342982931,0.0,0.0,0.0
-0.0318421274283,0.895833290435,0.0,0.0,0.0
0.15281154405,1.03931296527,0.0,0.0,0.0
-0.0472284989034,1.07484106611,0.0,0.0,0.0
0.249378110789,1.10266211898,0.0,0.0,0.0
-0.0108392323064,0.973972158329,0.0,0.0,0.0
-0.0588021879813,0.720611198126,0.0,0.0,0.0
0.1559856014,0.79820329889,0.0,0.0,0.0
0.0563075080594,1.06306239018,0.0,0.0,0.0
0.106105710426,1.11475591525,0.0,0.0,0.0
0.0177186573259,0.897157703106,0.0,0.0,0.0
0.00927216747494,0.849352582889,0.0,0.0,0.0
0.163806632643,1.0912341789,0.0,0.0,0.0
0.197981412009,0.892449913467,0.0,0.0,0.0
0.122916085601,0.954659968146,0.0,0.0,0.0
-0.176746895143,1.23079383247,0.0,0.0,0.0
0.051932049838,0.974268283339,0.0,0.0,0.0
0.353645967574,1.25640343812,0.0,0.0,0.0
-0.0635432668478,0.935113104924,0.0,0.0,0.0
0.0777453467461,0.960995146335,0.0,0.0,0.0
-0.212026749125,0.935761235802,0.0,0.0,0.0
0.0461651824125,0.965452234151,0.0,0.0,0.0
0.00353550581401,1.04500598927,0.0,0.0,0.0
0.0991979705435,0.948246105489,0.0,0.0,0.0
0.0953035998743,0.857572820514,0.0,0.0,0.0
-0.102038505306,0.994361388277,0.0,0.0,0.0
0.0654980257937,0.971183188964,0.0,0.0,0.0
-0.335125925896,0.611101627429,0.0,0.0,0.0
0.247509765411,0.891638694712,0.0,0.0,0.0
-0.0328147686599,1.08370715541,0.0,0.0,0.0
0.233123218777,1.21297133727,0.0,0.0,0.0
-0.140334878291,1.01897716532,0.0,0.0,0.0
-0.0104763385777,0.781106609105,0.0,0.0,0.0
-0.24658308754,0.523377991473,0.0,0.0,0.0
-0.232252953419,0.806493766073,0.0,0.0,0.0
0.0418069761749,1.02564631554,0.0,0.0,0.0
0.00926057292126,1.0239616177,0.0,0.0,0.0
0.5,1.29950285762,0.0,0.0,0.0
-0.237484964382,0.677955289736,0.0,0.0,0.0
0.148509840802,1.03389023269,0.0,0.0,0.0
-0.0434636453382,0.728451157373,0.0,0.0,0.0
0.114156938403,0.923121545765,0.0,0.0,0.0
0.196575276678,1.02141466079,0.0,0.0,0.0
0.0874621033384,1.03897308803,0.0,0.0,0.0
0.0110151548865,1.0164556596,0.0,0.0,0.0
0.00594657173362,0.879917308708,0.0,0.0,0.0
-0.0179583044984,0.892080851207,0.0,0.0,0.0
0.0669286938427,0.931924653916,0.0,0.0,0.0
0.116968603067,0.95192569354,0.0,0.0,0.0
-0.246693120176,0.758390774613,0.0,0.0,0.0
0.114862015054,1.15393881409,0.0,0.0,0.0
0.0251722194632,0.813013558712,0.0,0.0,0.0
0.0021545769952,1.09486212396,0.0,0.0,0.0
0.0370069299667,0.852569112031,0.0,0.0,0.0
0.128164579311,0.956762916223,0.0,0.0,0.0
-0.108763501977,1.09885395558,0.0,0.0,0.0
-0.100131810494,0.771147420518,0.0,0.0,0.0
0.12698492802,1.17732321269,0.0,0.0,0.0
-0.00683231294517,1.00932058336,0.0,0.0,0.0
0.0530212937284,1.19639434027,0.0,0.0,0.0
-0.316512730104,0.701871371206,0.0,0.0,0.0
0.228646450858,1.15800141098,0.0,0.0,0.0
-0.0501926545766,0.83159481859,0.0,0.0,0.0
-0.0820906728412,1.09744235342,0.0,0.0,0.0
0.0434951688746,0.928165739799,0.0,0.0,0.0
0.108992226229,1.21129929236,0.0,0.0,0.0
0.0553362478897,1.039349159,0.0,0.0,0.0
0.0413661774292,1.10151199236,0.0,0.0,0.0
-0.23663995235,0.731529817879,0.0,0.0,0.0
0.0785775461416,0.891782406784,0.0,0.0,0.0
0.321436226447,1.26455796009,0.0,0.0,0.0
0.252777928924,0.934992599834,0.0,0.0,0.0
-0.0602643220248,1.03675569792,0.0,0.0,0.0
0.16456183846,1.15855640851,0.0,0.0,0.0
-0.184990145747,0.695295433245,0.0,0.0,0.0
0.113971211476,0.910994166264,0.0,0.0,0.0
-0.206501310128,0.860551442297,0.0,0.0,0.0
-0.0825335298159,0.661846576041,0.0,0.0,0.0
0.131226392332,1.00125449676,0.0,0.0,0.0
-0.265198640303,0.509373284625,0.0,0.0,0.0
0.0952416864436,1.01542970758,0.0,0.0,0.0
0.269078854313,1.16742687331,0.0,0.0,0.0
-0.0777263872727,0.91614540927,0.0,0.0,0.0
-0.0945145697698,0.937893708137,0.0,0.0,0.0
0.0507145932338,1.0692649659,0.0,0.0,0.0
0.0562965618107,0.913823358925,0.0,0.0,0.0
0.0847424926141,1.12292133523,0.0,0.0,0.0
-0.108776624465,0.92075807747,0.0,0.0,0.0
0.174180110119,1.05878025218,0.0,0.0,0.0
0.196026129067,0.922487039896,0.0,0.0,0.0
0.197100860492,0.954832339409,0.0,0.0,0.0
0.103384023145,1.30890335057,0.0,0.0,0.0
-0.113666417376,0.89323693487,0.0,0.0,0.0
0.274779602632,1.11738891488,0.0,0.0,0.0
-0.17081906192,0.682929389662,0.0,0.0,0.0
0.0996106543633,0.932239762802,0.0,0.0,0.0
0.146270718946,0.972142446341,0.0,0.0,0.0
-0.147758847102,0.775804497869,0.0,0.0,0.0
0.0642855245715,0.899445289178,0.0,0.0,0.0
0.24540532607,1.02168261187,0.0,0.0,0.0
-0.133676944587,0.889369011681,0.0,0.0,0.0
0.294408817704,1.1667857059,0.0,0.0,0.0
-0.0220601630982,1.05342801572,0.0,0.0,0.0
-0.0220229610818,0.635164773065,0.0,0.0,0.0
0.174148095225,0.915226273939,0.0,0.0,0.0
0.0697660811064,1.11013219474,0.0,0.0,0.0
0.154685460459,0.932283481317,0.0,0.0,0.0
0.0122808983507,1.03547365816,0.0,0.0,0.0
0.24649689965,0.920066094518,0.0,0.0,0.0
0.00781783979286,0.837405056589,0.0,0.0,0.0
0.0716975950474,1.22560292468,0.0,0.0,0.0
0.1513822695,0.819523124397,0.0,0.0,0.0
0.171351524654,0.996478447936,0.0,0.0,0.0
-0.138033349847,0.555536716918,0.0,0.0,0.0
-0.0184003071045,0.902453050925,0.0,0.0,0.0
-0.136824690457,0.72853293409,0.0,0.0,0.0
-0.0166236290547,1.19234535601,0.0,0.0,0.0
-0.108392185891,0.595185547653,0.0,0.0,0.0
0.159416747403,1.15699928603,0.0,0.0,0.0
0.0847147548888,0.908080893681,0.0,0.0,0.0
0.193447759516,1.01812834087,0.0,0.0,0.0
0.0560624484293,1.02960686467,0.0,0.0,0.0
-0.02518818343,0.963659542876,0.0,0.0,0.0
-0.0350646084683,1.02254575277,0.0,0.0,0.0
0.181515296169,1.04404344741,0.0,0.0,0.0
-0.237885689322,0.802836472598,0.0,0.0,0.0
-0.299577850994,0.69536887155,0.0,0.0,0.0
0.0747933039364,0.765142772771,0.0,0.0,0.0
-0.308411590685,0.568324339381,0.0,0.0,0.0
0.136750880038,0.929831249911,0.0,0.0,0.0
-0.0519199273325,0.815989026198,0.0,0.0,0.0
-0.330155796593,0.941179543048,0.0,0.0,0.0
-0.0808540047904,1.00030747113,0.0,0.0,0.0
0.118008234075,1.05176913806,0.0,0.0,0.0
0.341839937481,1.11631557302,0.0,0.0,0.0
-0.0861046237517,0.810739863618,0.0,0.0,0.0
0.0447790661957,0.975137247734,0.0,0.0,0.0
0.0866053736042,1.05046512554,0.0,0.0,0.0
0.232634955756,1.02505152459,0.0,0.0,0.0
-0.112109216142,0.821908410788,0.0,0.0,0.0
-0.18705158804,0.950800408384,0.0,0.0,0.0
0.154418114421,1.07267124015,0.0,0.0,0.0
0.0985940215054,1.00364671982,0.0,0.0,0.0
-0.168288675068,0.578675740392,0.0,0.0,0.0
0.175466306317,0.955429521557,0.0,0.0,0.0
0.0392817422882,0.855817161494,0.0,0.0,0.0
-0.133085802509,1.03445275822,0.0,0.0,0.0
-0.239509538028,0.846843227415,0.0,0.0,0.0
-0.0940409757753,0.988779657486,0.0,0.0,0.0
0.210351242079,0.948569361867,0.0,0.0,0.0
-0.0798295361206,1.14125054857,0.0,0.0,0.0
0.265082222302,1.06889351005,0.0,0.0,0.0
-0.319113174884,0.853830312205,0.0,0.0,0.0
0.0376327627244,0.955882165495,0.0,0.0,0.0
-0.170861514502,0.977916008685,0.0,0.0,0.0
0.228149030443,1.1986057742,0.0,0.0,0.0
-0.267499601694,0.674286375899,0.0,0.0,0.0
-0.0580461053238,0.905557370981,0.0,0.0,0.0
0.195610819281,0.948914371417,0.0,0.0,0.0
-0.120349812399,0.949684201841,0.0,0.0,0.0
-0.22625665407,1.03418042312,0.0,0.0,0.0
0.000327763608717,0.850824034526,0.0,0.0,0.0
0.000708928108855,0.864896800286,0.0,0.0,0.0
